id,full_text,posted_by,created_at,checked_at
1528696987671044097,Biden says U.S. will defend Taiwan militarily if China invades  https://t.co/hkEh95Sw3y via @nbcnews,SWCC5,2022-05-23 11:18:58+00:00,2022-05-23 11:24:30.398682+00:00
1528696976988045313,"#Beijing reported 63 new locally transmitted #COVID19 infections between 3 pm Sunday and 3 pm Monday, said Liu Xiaofeng, deputy head of the Beijing municipal disease prevention and control center, at a press briefing Monday. https://t.co/f4NgPpzpbr https://t.co/awbshHlcr4",zhang_heqing,2022-05-23 11:18:55+00:00,2022-05-23 11:24:30.430454+00:00
1528696966346964993,Join us LIVE at 8 pm May 23 (GMT+8) to watch an online #concert in celebration of the 50th anniversary of #China-#Netherlands ties https://t.co/uY5zLwLVu1,Chinacultureorg,2022-05-23 11:18:53+00:00,2022-05-23 11:24:30.465064+00:00
1528696950912167937,The China-exclusive Lyre’s Baijiu Spirit aims to ‘capture a significant proportion of the baijiu market’ @LyresSpiritCo https://t.co/MFSSLKs7tg,spiritsbusiness,2022-05-23 11:18:49+00:00,2022-05-23 11:24:30.498112+00:00
1528696939901878273,"Mr. @JM_Scindia Fyi, India under the Congress led UPA govt emerged as the world's 3rd largest economy in 2011 from being the 10th largest in 2005 in terms of purchasing power parity (PPP). 

https://t.co/vWdZdkH2LV https://t.co/sOHfONM37B",Subytweets,2022-05-23 11:18:46+00:00,2022-05-23 11:24:30.531165+00:00
1528697010622189569,"Zelensky says 87 dead in Russia’s May 17 attack on Desna, Chernihiv Oblast.

Absolutely horrific.",Knight201701,2022-05-23 11:19:03+00:00,2022-05-23 11:24:30.603036+00:00
1528696984709767169,"Apart from differences over Russia,wheat exports,regulatory issues which grounded Quad vaccine initiative,India is also a Quad outlier on issue of bringing Taiwan as observer to World Health Assembly, something US, Japan, Australia have supported. Quad WHA Spl session on May 24 https://t.co/3ELC22k0ev",slakster,2022-05-23 11:18:57+00:00,2022-05-23 11:24:30.667257+00:00
1528696966326132742,"The Russian deputy foreign minister, Sergei Ryabkov, said they are “not ruling out” the possibility of an exchange of Mariupol prisoners with Kyiv https://t.co/QwYx6VL1Z4",standardnews,2022-05-23 11:18:53+00:00,2022-05-23 11:24:30.737087+00:00
1528696943848964096,"Well, they don’t ban Putin Puppets like Trump… Russia bans 963 Americans from the country including Biden, Harris, Zuckerberg. But not Trump. https://t.co/F61E7TXLu3",ayallgood,2022-05-23 11:18:47+00:00,2022-05-23 11:24:30.812389+00:00
1528696941722406912,"#India is expected to maintain its autonomy, especially its neutral stance on #Russia, at Quad summit for the sake of its own national interests, further exposing inconsistence of the bloc: analysts 
https://t.co/aga0b3p0in",zhang_heqing,2022-05-23 11:18:47+00:00,2022-05-23 11:24:30.846302+00:00
1528696936643043330,"New evidence — including three videos obtained by The New York Times — shows how Russian paratroopers rounded up and executed at least eight Ukrainian men in Bucha on March 4, a likely war crime. https://t.co/EnA2q943Ds https://t.co/BRMDeGo0u6",rgmaxuel,2022-05-23 11:18:46+00:00,2022-05-23 11:24:30.883682+00:00
1528697319692152832,Biden Vows US Will Respond Militarily If China Attacks Taiwan https://t.co/Za0cFYFb6F,lfs6b,2022-05-23 11:20:17+00:00,2022-05-23 11:24:30.917031+00:00
1528697303862611968,"Since 1970s, China has enjoyed faster expansion rates than U.S., but still plenty of ground to make up in terms of gap in per-capita GDP 
⁦@Bloomberg⁩ ⁦@IMFNews⁩ https://t.co/u4n8Eue4iy",Tumen_Tsengel,2022-05-23 11:20:13+00:00,2022-05-23 11:24:30.985376+00:00
1528697301325201409,#MondayMotivation #TodayinDoom #RussiaUkraineWar #MonkeypoxVirus #BidenBorderCrisis #inflation #USDebt #GreenNewDeal Policy #gasprices spike #shortages Government failure #China #TradeWar #Biden backs #Taiwan in #coldwar #Iran deal #NothKorea #COVID19 #peanutbutter #recall &amp;more https://t.co/FPwFWQ4e51,GreenNewDeal_EU,2022-05-23 11:20:13+00:00,2022-05-23 11:24:31.018784+00:00
1528697295012757504,"#Apple wants to increase production outside #China 🍏🇨🇳

➡  The reason is the risk of further measures against the Covid pandemic, but also a possible problem between China and the US.

#stocks #shares #trading #trader #stocktrader #stockmarket #investro

https://t.co/gBf0plMF6o",alastairdick,2022-05-23 11:20:11+00:00,2022-05-23 11:24:31.054238+00:00
1528697278378172422,"#Colombia's outgoing president Ivan Duque sits down with @AlexIrwinHunt to discuss the country's role in the new geopolitical order, its need to balance relations with both China and the US, as well as its potential for green hydrogen exports #FDI 

https://t.co/DCt11Aap94",fDiIntelligence,2022-05-23 11:20:07+00:00,2022-05-23 11:24:31.097634+00:00
1528697275689709571,"In a news conference Monday, Biden said U.S. would defend Taiwan militarily if it came under attack by China, despite U.S. policy of “strategic ambiguity.” A White House official walked back Biden’s remarks almost immediately.
https://t.co/OHMzhC8eil",mateagold,2022-05-23 11:20:07+00:00,2022-05-23 11:24:31.130995+00:00
1528697262771036161,"The leader of a Ukrainian bomb squad has said that Russian forces are targeting children by placing explosive devices inside their rooms and under their beds.

https://t.co/2sbs9K7ji0",Newsweek,2022-05-23 11:20:03+00:00,2022-05-23 11:24:31.164539+00:00
1528697247621316610,"Ibn Khaldun offered one version in his “Muqaddimah” (1377): Islam in its infancy has “desert toughness” — but power leads to sedentary habits and luxury, while extravagance leads to fiscal crisis. @opinion @nfergus 
https://t.co/RO4xscF2Pl
https://t.co/Sl8TLIEQ0H",alykhansatchu,2022-05-23 11:20:00+00:00,2022-05-23 11:24:31.200869+00:00
1528697247206023169,"🇺🇳 UN human rights chief Michelle Bachelet began a six-day trip to #China 🇨🇳 on Monday that will include the #Xinjiang region, stirring fears over access and the propaganda value the visit offers to the Chinese Communist Party.

FRANCE 24's @OFarry reports from #HongKong ⤵️ https://t.co/DYeJQZbGkT",France24_en,2022-05-23 11:20:00+00:00,2022-05-23 11:24:31.234644+00:00
1528697203287523330,"Chinese State Councilor and Foreign Minister Wang Yi and Pakistani Foreign Minister @BBhuttoZardari
are cutting the cake in celebration of the 71st anniversary of the diplomatic ties between China and Pakistan. 
Long live China Pakistan friendship! https://t.co/5k1ORAMSYl",FaisalIqbal31,2022-05-23 11:19:49+00:00,2022-05-23 11:24:31.365070+00:00
1528697326738587649,"🔴A Russian tank commander has been sentenced to life in prison for killing an unarmed civilian, in the first war crimes trial of the conflict in Ukraine

https://t.co/xqSuVr747h https://t.co/IBM0ItLltw",TelegraphWorld,2022-05-23 11:20:19+00:00,2022-05-23 11:24:31.398173+00:00
1528697318576357376,"The life sentence for #VadimShishimarin is important for his victim's family, but also in the symbolics of war. It signals very clearly to Russia (and others) that international legal precedents do not support a ""following orders"" defence where the order is manifestly unlawful. https://t.co/TuDLfEhene",AndrewW66619812,2022-05-23 11:20:17+00:00,2022-05-23 11:24:31.429817+00:00
1528697317108461574,"For God's sake, Russia cannot remain on the U.N. Human Rights Council.",SoundsKugle,2022-05-23 11:20:16+00:00,2022-05-23 11:24:31.466581+00:00
1528697300494827524,"Amid the conflict in #Ukraine, thousands of #Putin's opponents have left #Russia. Young activists who have fled are working to inform remaining Russian citizens about the realities of the war.

https://t.co/zvTBi4Hrpi",JourneymanNews,2022-05-23 11:20:12+00:00,2022-05-23 11:24:31.605777+00:00
1528697297671962624,Hillary Clinton’s 2016 campaign manager says she approved a plan to plant a false Russia claim with a reporter. https://t.co/NInS4FSlGz via @WSJOpinion,sanuzis,2022-05-23 11:20:12+00:00,2022-05-23 11:24:31.637678+00:00
1528697295939698688,A Ukrainian court sentenced a 21-year-old Russian soldier to life in prison Monday for killing a Ukrainian civilian. https://t.co/XmZ8E1eR3O,ABC30,2022-05-23 11:20:11+00:00,2022-05-23 11:24:31.700349+00:00
1528697289107247104,"A Ukrainian court sentenced a 21-year-old Russian soldier to life in prison Monday for killing a Ukrainian civilian, sealing the first guilty conviction for war crimes since Moscow's invasion three months ago.  https://t.co/8eU9wgBGvI",abc13houston,2022-05-23 11:20:10+00:00,2022-05-23 11:24:31.731444+00:00
1528697589847433216,"The sinkhole has three big caves in the walls and its bottom has a well-preserved primitive forest with trees nearly 40 metres high, explains @MehrGill
https://t.co/979aqoEINW",ieexplained,2022-05-23 11:21:21+00:00,2022-05-23 11:24:31.866183+00:00
1528697586630238209,"A beautiful homicide detective in Shanghai matches wits against a sultry serial killer terrorizing China.

https://t.co/47qIuNxQLG
#author https://t.co/x8Hv1uXf4O",Patric__Morgan,2022-05-23 11:21:21+00:00,2022-05-23 11:24:31.898743+00:00
1528697535002468353,"China's 15 Bip LPR Cut to Stimulate Property, Credit Demand Recovery, Experts Say https://t.co/IYqoydSBA7 https://t.co/J67QK5LIol",yicaichina,2022-05-23 11:21:08+00:00,2022-05-23 11:24:31.996366+00:00
1528697520720949251,"CHINA:  People take to the streets. They shout: ""Reopen the school ( Lift lockdown )...Our kids need to go to school...''

@songpinganq https://t.co/CRef5Jlvb4",apexworldnews,2022-05-23 11:21:05+00:00,2022-05-23 11:24:32.062195+00:00
1528697591797620738,"#PutinsWar: In just THREE MONTHS bungling #Putin’s losses EQUAL what  #Russia lost in entire NINE YEARS in #Afghanistan War! 🇷🇺💀
https://t.co/u7GUjm78kY",sampson_elaine,2022-05-23 11:21:22+00:00,2022-05-23 11:24:32.128473+00:00
1528697587896709120,"#Breaking A battery of 152 mm ""Hyacinth-S"" self-propelled artillery guns strikes the positions of AFU artillery

#Russia #RussiaUkraineWar #Russian #RussianUkrainianWar #RussianArmy #RussianSoldiers #Ukraine #UkraineRussiaWar #UkraineUnderAttack #Ukrainian #Ukraina https://t.co/P4INYp2499",Internl_Leaks,2022-05-23 11:21:21+00:00,2022-05-23 11:24:32.160976+00:00
1528697810778046465,"Meanwhile 🇦🇺 Australia just elected a new Labor PM, whose China policy remains to be seen, but who will attend his first Quad meeting tomorrow.

A Biden 'gaffe' at this time, if read as a 'Freudian slip' revealing US thinking, could help nudge new AUS govt to stay the course./End",ManchurianDevil,2022-05-23 11:22:14+00:00,2022-05-23 11:24:32.300255+00:00
1528697789391245315,"Morning !

TOKYO — President Biden indicated on Monday that he would use military force to defend Taiwan if it were ever attacked by China…repeating even more unequivocally statements that his staff tried to walk back in the past https://t.co/EkwM6z5xXA",Bruno_J_Navarro,2022-05-23 11:22:09+00:00,2022-05-23 11:24:32.338919+00:00
1528697783393427456,Biden takes aggressive posture toward China on Asia trip  https://t.co/l04pWqDOR6,margreis9,2022-05-23 11:22:08+00:00,2022-05-23 11:24:32.403699+00:00
1528697780507918336,"The QUAD group of nations have decided to launch a satellite-based maritime security system at the Quad summit in Tokyo to curb China’s illegal fishing in the Indo-Pacific region.

#QuadSummit #China #fishing 
https://t.co/h5bJ3B7UZu",ETBFSI,2022-05-23 11:22:07+00:00,2022-05-23 11:24:32.434502+00:00
1528697757866901506,Pres. Biden says U.S. would intervene militarily if China attacks Taiwan. @marykbruce has more on how his comments are making waves. https://t.co/T5dTIvfcPJ https://t.co/vXkjEpZyjd,GMA,2022-05-23 11:22:01+00:00,2022-05-23 11:24:32.500712+00:00
1528697730964545536,"Biden's words: “We ‘agree’ with a one-China policy. We’ve signed onto it and all the intended agreements made from there...”  

That statement makes no sense. 'One China Policy' is the US Government’s own unilateral position, not a bilateral or multilateral agreement.   /2",ManchurianDevil,2022-05-23 11:21:55+00:00,2022-05-23 11:24:32.532255+00:00
1528697713872625666,"Biden warns China against invading Taiwan, vows US military defence: Tokyo (AFP), May 23 - President Joe Biden vowed Monday that US forces would defend Taiwan militarily if China attempted to take con.. https://t.co/AE5Z9Ut5ZW",News_Kenya,2022-05-23 11:21:51+00:00,2022-05-23 11:24:32.565464+00:00
1528697861801758720,"As many as 100 Ukrainian soldiers may be dying each day in severe fighting in the Donbas, currently the main focus of the Kremlin’s invasion, according to President Volodymyr Zelenskiy

 https://t.co/AweZeEK5Io",New_Narrative,2022-05-23 11:22:26+00:00,2022-05-23 11:24:32.700266+00:00
1528697858387591168,"RT @MilDefInsider: Zelenskyy asks powerful, wealthy leaders at Davos for a total boycott of Russian businesses in response to invasion of Ukraine https://t.co/BuaWHbOxLW",nadeemansary,2022-05-23 11:22:25+00:00,2022-05-23 11:24:32.733241+00:00
1528697855057199106,👉🇪🇹&amp;🇪🇷 are planning for another round of full scale war on Tigray while the intl community focuses on Russia-Ukraine conflict... #StopTigrayGenocide @POTUS @SecBlinken @USAmbUN @JosepBorrellF @UN @antonioguterres @EU_Commission @nytimes @BBCWorld @AFP #EritreantroopsoutofTigray,SendelYonas,2022-05-23 11:22:25+00:00,2022-05-23 11:24:32.766831+00:00
1528697835302043648,"Senegal's President Macky Sall, who currently heads the African Union, said he would travel to Russia and Ukraine soon on behalf of the bloc, reaffirming that Africa wanted to see a de-escalation of hostilities in Ukraine and peace reached through dialogue. https://t.co/8RZjpBSpzZ",ZituleleR,2022-05-23 11:22:20+00:00,2022-05-23 11:24:32.801119+00:00
1528697832495931393,"The US is reportedly planning to sink Russia's Black Sea fleet to open up Ukrainian ports.

Ukrainian Ministry of Internal Affairs adviser Gerashchenko said, ""The US is preparing a plan to destroy the [Russian] fleet. Deliveries of powerful anti-ship weapons are being discussed.""",ShreoshiB,2022-05-23 11:22:19+00:00,2022-05-23 11:24:32.835846+00:00
1528697821280583680,"After 3 months of war, life in Russia has profoundly changed #SmartNews  https://t.co/yJjF0zJ2iz",tmbrown327,2022-05-23 11:22:17+00:00,2022-05-23 11:24:32.869843+00:00
1528697806847737857,"🔴A Russian tank commander has been sentenced to life in prison for killing an unarmed civilian, in the first war crimes trial of the conflict in Ukraine

https://t.co/xqSuVr747h https://t.co/IBM0ItLltw",LouLachat,2022-05-23 11:22:13+00:00,2022-05-23 11:24:32.938279+00:00
1528698092635140096,"PAKISTAN'S FOREIGN MINISTER SAYS ""ANY ATTACK ON CHINA WILL BE CONSIDER AS ATTACK ON PAKISTAN""",MountainChen4,2022-05-23 11:23:21+00:00,2022-05-23 11:24:33.037743+00:00
1528698072854831105,"Apple looks to boost production outside China, Wall Street Journal reports
https://t.co/FvFEMf0gux
#Apple #Product #Outside #China
@Vastuullisuus",Vastuullisuus,2022-05-23 11:23:17+00:00,2022-05-23 11:24:33.101830+00:00
1528698062989799424,"A proud African king 👑 ✊🏿 from 🇳🇬 @Davido the 30BG undisputed Boss . His the richest African artist. 
Please follow our page 🙏🙏🙏

#toto Biden Ukraine China Biafra Bowen #aksu Tinubu Wizkidfc #Davido  #endsars https://t.co/lWB2ScffBj",endsarsbot_,2022-05-23 11:23:14+00:00,2022-05-23 11:24:33.134728+00:00
1528698061656047616,"Jingtailan, the world-renowned cloisonné enamel representing one of China's most time-honored forms of art, uses red copper as its body, with patterns structured with copper wires and painted with enamel glaze. A unique melding of sculpture with varied craftsmanship! #ArtChina https://t.co/Mv2GpPYDZU",OniJoseph,2022-05-23 11:23:14+00:00,2022-05-23 11:24:33.174034+00:00
1528698043003961345,"#CNBCTV18Exclusive | #Davos2022 | Food inflation is expected to rise even higher from current levels going forward, says @GitaGopinath of the International Monetary Fund.
@ShereenBhan #IMF https://t.co/AyRltlBc8g",CNBCTV18News,2022-05-23 11:23:09+00:00,2022-05-23 11:24:33.209181+00:00
1528698042945196032,[PubMed] Application of metagenomic sequencing toward rapid and sensitive diagnosis of goose avastrovirus infection in China https://t.co/gcNlex46cY,metagenomics,2022-05-23 11:23:09+00:00,2022-05-23 11:24:33.242739+00:00
1528698041137504265,"📢 US President Joe Biden has said he would be willing to use force to defend Taiwan against China.
https://t.co/4WPXb96ILb",lotuseatersnews,2022-05-23 11:23:09+00:00,2022-05-23 11:24:33.274925+00:00
1528698038117896192,Narendra Modi and his party view India's Muslims as a greater threat to India than China. India will pay a price for this monumental idiocy.,svaradarajan,2022-05-23 11:23:08+00:00,2022-05-23 11:24:33.308109+00:00
1528698029414354945,"[PubMed] Comparative Gut Microbiome in Trachypithecus leucocephalus and Other Primates in Guangxi, China, Based on Metagenome Sequencing https://t.co/FTP4MvTPws",metagenomics,2022-05-23 11:23:06+00:00,2022-05-23 11:24:33.339980+00:00
1528698024335220736,"He rips off his shirt only to get humiliated 😭

#Fights #Fightvideos #Fighting #Fight https://t.co/dhi50lCf3G",baked_fights,2022-05-23 11:23:05+00:00,2022-05-23 11:24:33.402995+00:00
1528698001656627201,President Biden said the U.S. would defend Taiwan militarily from aggression from China. #China #Taiwan https://t.co/PifL1GIzYo via @WSJ,billmanzi,2022-05-23 11:23:00+00:00,2022-05-23 11:24:33.433859+00:00
1528698130329243648,"Zelensky says 87 dead in Russia’s May 17 attack on Desna, Chernihiv Oblast.

Absolutely horrific.",BakerHugh,2022-05-23 11:23:30+00:00,2022-05-23 11:24:33.469123+00:00
1528698130102894592,Russia’s proxy leader in Donetsk says the Ukrainian POWs from Azovstal will be tried by an “international tribunal” in the occupied territory https://t.co/GY6AfcPbY4,jacklosh,2022-05-23 11:23:30+00:00,2022-05-23 11:24:33.501889+00:00
1528698120946974721,"“As they say in Russia, half the country is in jail and half the country are the guards.” https://t.co/26ftaS2ACE",polarbear_2017,2022-05-23 11:23:28+00:00,2022-05-23 11:24:33.601420+00:00
1528698116718972928,Russian forces bombard civilian targets amid escalating offensive in Ukraine's eastern region. @ianpannell has the latest on the war. https://t.co/y928lif9EI https://t.co/J7aUG964m2,GMA,2022-05-23 11:23:27+00:00,2022-05-23 11:24:33.666582+00:00
1528698087706808320,"While the #IC  focuses on the #Russia-Ukraine war, #AbiyAhmedAli &amp; his allies are preparing to reinvade #Tigray. #StopTigrayGenocide @UN @SecBlinken",nigsti_tigray,2022-05-23 11:23:20+00:00,2022-05-23 11:24:33.737418+00:00
1528702204194045952,"JPMorgan Chase backtracks on key performance target, says it can reach 17% returns this year https://t.co/GQJ3cbr8Gv",CNBC,2022-05-23 11:39:42+00:00,2022-05-23 11:42:39.431818+00:00
1528702281062813696,"Voters in a south Texas district will head to the polls Tuesday to choose between Rep. Henry Cuellar and his liberal challenger, Jessica Cisneros. https://t.co/FpMWZfrtJM",CBSNews,2022-05-23 11:40:00+00:00,2022-05-23 11:42:39.431821+00:00
1528702375095058432,Indonesia summons Britain's envoy after furore over rainbow flag https://t.co/qN1py3qQim https://t.co/ZtTjOw8Lhs,Reuters,2022-05-23 11:40:22+00:00,2022-05-23 11:42:39.431822+00:00
1528701702811144193,America’s billionaire class is funding anti-democratic forces | Robert Reich https://t.co/EjSrNLHviG,guardian,2022-05-23 11:37:42+00:00,2022-05-23 11:42:39.431825+00:00
1528701769735446528,"Boris Johnson says his government will look after people struggling with surging inflation: ""We are going to put our arms round people, just as we did during the pandemic"" https://t.co/jMRkprhDgY https://t.co/N0siCVhlfk",bpolitics,2022-05-23 11:37:58+00:00,2022-05-23 11:42:39.431826+00:00
1528702285416734724,Op-Ed: I didn't plan to feed my baby formula — but I'm so glad I did (via @latimesopinion) https://t.co/iVvH81O17R,latimes,2022-05-23 11:40:01+00:00,2022-05-23 11:42:39.431827+00:00
1528702280353992704,"Manuel Neuer is staying at Bayern until he's 3⃣7⃣ 🖊

#BBCFootball",BBCSport,2022-05-23 11:40:00+00:00,2022-05-23 11:42:39.431831+00:00
1528702309731016712,Sports Illustrated Swim Search finalist Gigi Robinson on posing with chronic illness https://t.co/fk6JnClKb7,FoxNews,2022-05-23 11:40:07+00:00,2022-05-23 11:42:39.431832+00:00
1528701769735446528,"Boris Johnson says his government will look after people struggling with surging inflation: ""We are going to put our arms round people, just as we did during the pandemic"" https://t.co/jMRkprhDgY https://t.co/N0siCVhlfk",bpolitics,2022-05-23 11:37:58+00:00,2022-05-23 11:42:39.431833+00:00
1528702792298266624,How Ilkay Gundogan won the Premier League for Manchester City https://t.co/v76KKdhP3r,BBCNews,2022-05-23 11:42:02+00:00,2022-05-23 11:42:39.431835+00:00
1528701895749029888,Here's how Davos became the anti-establishment’s punching bag. (via @CNBCi) https://t.co/CLKYUurCWf,CNBC,2022-05-23 11:38:28+00:00,2022-05-23 11:42:39.431836+00:00
1528702280353992704,"Manuel Neuer is staying at Bayern until he's 3⃣7⃣ 🖊

#BBCFootball",BBCSport,2022-05-23 11:40:00+00:00,2022-05-23 11:42:39.431838+00:00
1528702304597291008,"Beehome is Beewise’s newly designed beehive that includes precision robotics, computer vision and AI. https://t.co/NcY3mE4TT8",Forbes,2022-05-23 11:40:05+00:00,2022-05-23 11:42:39.431839+00:00
1528702769036771329,"🚨

Major partygate developments:

- Downing Street admits No 10 officials initiated private meeting between Boris Johnson and Sue Gray

- Minutes were taken during meeting but won't be released because it was ""private""

- No 10 yet to receive the report
https://t.co/JD6FA9qsGJ",Telegraph,2022-05-23 11:41:56+00:00,2022-05-23 11:42:39.431840+00:00
1528702001529466883,Volodymyr Zelenskiy says Russia’s economy should be shut off from the world and invites global investors to shift resources into Ukraine to help rebuild in an address to the Davos summit https://t.co/0Zs1DPlTO4,bpolitics,2022-05-23 11:38:53+00:00,2022-05-23 11:42:39.431841+00:00
1528702540417843202,"The United Nations’ human rights chief told diplomats her trip to Xinjiang this week wouldn’t be an “investigation,” in an apparent attempt to manage expectations of her landmark visit to China https://t.co/LIDc6hGC2F",bpolitics,2022-05-23 11:41:02+00:00,2022-05-23 11:42:39.431842+00:00
1528701778736336902,"Boris Johnson says his government will look after people struggling with surging inflation: ""We are going to put our arms round people, just as we did during the pandemic"" https://t.co/jMRkprhDgY https://t.co/N0siCVhlfk",business,2022-05-23 11:38:00+00:00,2022-05-23 11:42:39.431843+00:00
1528701968256061441,"Zelenskyy tells Davos the world is at a ""turning point""; Russian soldier gets life sentence in first war crimes trial https://t.co/azkCXd7Vkz",CNBC,2022-05-23 11:38:45+00:00,2022-05-23 11:42:39.431844+00:00
1528701702811144193,America’s billionaire class is funding anti-democratic forces | Robert Reich https://t.co/EjSrNLHviG,guardian,2022-05-23 11:37:42+00:00,2022-05-23 11:42:39.431845+00:00
1528701968256061441,"Zelenskyy tells Davos the world is at a ""turning point""; Russian soldier gets life sentence in first war crimes trial https://t.co/azkCXd7Vkz",CNBC,2022-05-23 11:38:45+00:00,2022-05-23 11:42:39.431846+00:00
1528702775961473025,"Stocks making the biggest moves in the premarket: Electronic Arts, VMWare, GameStop and more https://t.co/e7EPCbcBAn",CNBC,2022-05-23 11:41:58+00:00,2022-05-23 11:42:39.431848+00:00
1528702280572100608,"Germany wants to intensively pursue gas and renewable energy projects with Senegal, Chancellor Olaf Scholz said during his first trip to Africa, against the backdrop of the war in Ukraine and its impact on energy and food prices https://t.co/kVs6pMswrg https://t.co/KdlyxVrYz9",Reuters,2022-05-23 11:40:00+00:00,2022-05-23 11:42:39.431849+00:00
1528701714936782848,"The presenter, who revealed in October she was undergoing treatment for bowel cancer, discussed staying strong mentally throughout her treatment during a photoshoot with Women's Health UK https://t.co/JE0L40A0xE",SkyNews,2022-05-23 11:37:45+00:00,2022-05-23 11:42:39.431850+00:00
1528702001529466883,Volodymyr Zelenskiy says Russia’s economy should be shut off from the world and invites global investors to shift resources into Ukraine to help rebuild in an address to the Davos summit https://t.co/0Zs1DPlTO4,bpolitics,2022-05-23 11:38:53+00:00,2022-05-23 11:42:39.431852+00:00
1528702540417843202,"The United Nations’ human rights chief told diplomats her trip to Xinjiang this week wouldn’t be an “investigation,” in an apparent attempt to manage expectations of her landmark visit to China https://t.co/LIDc6hGC2F",bpolitics,2022-05-23 11:41:02+00:00,2022-05-23 11:42:39.431854+00:00
1528702285416734724,Op-Ed: I didn't plan to feed my baby formula — but I'm so glad I did (via @latimesopinion) https://t.co/iVvH81O17R,latimes,2022-05-23 11:40:01+00:00,2022-05-23 11:42:39.431855+00:00
1528701714936782848,"The presenter, who revealed in October she was undergoing treatment for bowel cancer, discussed staying strong mentally throughout her treatment during a photoshoot with Women's Health UK https://t.co/JE0L40A0xE",SkyNews,2022-05-23 11:37:45+00:00,2022-05-23 11:42:39.431859+00:00
1528702280404434951,"VIDEO: Awatef Massud is longing to reunite with her Iraqi family after years spent in Syria, but first she must do time in a vetting camp to ensure she has no links to jihadists https://t.co/Nqf7RBf9qH",AFP,2022-05-23 11:40:00+00:00,2022-05-23 11:42:39.431862+00:00
1528702280391790592,Man rescues a girl dangling from 6th-floor window in superhero-like act https://t.co/Adk7mEBShX,CGTNOfficial,2022-05-23 11:40:00+00:00,2022-05-23 11:42:39.431863+00:00
1528702155812749312,What is monkeypox and should you be worried? https://t.co/kJiTXeCjCm,guardian,2022-05-23 11:39:30+00:00,2022-05-23 11:42:39.431864+00:00
1528702280404434951,"VIDEO: Awatef Massud is longing to reunite with her Iraqi family after years spent in Syria, but first she must do time in a vetting camp to ensure she has no links to jihadists https://t.co/Nqf7RBf9qH",AFP,2022-05-23 11:40:00+00:00,2022-05-23 11:42:39.431865+00:00
1528701373130448897,"China’s Wang Yi Says US’s Indo-Pacific Strategy ‘Doomed to Fail’ - BBG

https://t.co/PVf5ivX9av",OpenOutcrier,2022-05-23 11:36:23+00:00,2022-05-23 11:42:50.647283+00:00
1528701336673460224,"#US PRESIDENT BIDEN SAYS 13 COUNTRIES, INCLUDING JAPAN, SOUTH KOREA, INDIA, AND AUSTRALIA, ARE SET TO JOIN NEW ASIA-PACIFIC TRADE PACT, NO CHINA
~WSJ
#BIDEN #TRADE",xglobalmarkets,2022-05-23 11:36:15+00:00,2022-05-23 11:42:51.018165+00:00
1528701332701462530,"Dispensing with “strategic ambiguity,” Biden says he would intervene militarily to defend Taiwan from an attack by China. @KannoYoungs 

https://t.co/eBrFTmFHwW",ragehomaar,2022-05-23 11:36:14+00:00,2022-05-23 11:42:51.053054+00:00
1528701325655035906,#China Warns Against 'Cold War Mentality' Ahead of Quad Meeting https://t.co/E3LHGXxKZJ,billm9,2022-05-23 11:36:12+00:00,2022-05-23 11:42:51.118311+00:00
1528701325105680385,Biden says he will send the military to Taiwan if China invades by force. 🤔✔️🇺🇸,PALucier,2022-05-23 11:36:12+00:00,2022-05-23 11:42:51.149160+00:00
1528701312183201792,"Nice piece in @TheAtlantic by @TMclaughlin3 on #TheGreatTranslationMovement and how Beijing is getting riled up about the outside world seeing just how nationalist &amp; unpleasant online commentary has become the Xi era 

https://t.co/IBoVN5Blgf",DianaZh53636395,2022-05-23 11:36:09+00:00,2022-05-23 11:42:51.183428+00:00
1528701355094949888,"Almost three months after Russia launched its invasion of Ukraine, Ukraine saw its first war crimes trial against a Russian soldier end with a life sentence.
https://t.co/kPu8KgGh3x",haleyjoelleott,2022-05-23 11:36:19+00:00,2022-05-23 11:42:51.316658+00:00
1528701354545680384,"The West is exerting enormous pressure on African countries to refuse economic cooperation with Russia, said Oleg Ozerov, head of the Russia-Africa Partnership Forum secretariat, Ambassador-at-Large of the Russian Foreign Ministry.",pamelalibrefree,2022-05-23 11:36:19+00:00,2022-05-23 11:42:51.350076+00:00
1528701351319834624,"@JuliaDavisNews As earlier the Western societies and leaders will wake up from their illusions about Russia, as more lives will be saved! Maximum sanctions to Russia and maximum support to Ukraine! Liberty and sanity must win over these zombies!",urLIFEwillBLOOM,2022-05-23 11:36:18+00:00,2022-05-23 11:42:51.384349+00:00
1528701319392919555,Russian soldier sentenced to life in Ukraine's 1st war crimes trial https://t.co/jj85zMezHI https://t.co/c07id7nY1C,CBCWorldNews,2022-05-23 11:36:11+00:00,2022-05-23 11:42:51.449852+00:00
1528701311314759682,@Russia @russiabeyond @RSGovUK @rgo_ru @Far_Eastern_Leo @bigcatscom @BigCatPhotos @Bigcats_ @Tigers4Ever2010 @moscowzoo It flew by very perceptibly for Ukrainians who spent their 89th day of war in a bomb shelter or lost their homes to a Russian missile.,Astartiel,2022-05-23 11:36:09+00:00,2022-05-23 11:42:51.483538+00:00
1528701308051460096,Thousands chant 'f*** the war' at concert in St Petersburg https://t.co/0gJXFwNhQu,mmshowalter1,2022-05-23 11:36:08+00:00,2022-05-23 11:42:51.516353+00:00
