id,full_text,posted_by,created_at,checked_at
1528702055526768640,Triple Crown becomes tale of rest rather than racing https://t.co/4HBS3viZZ9,realTuckFrumper,2022-05-23 11:39:06+00:00,2022-05-23 11:42:39.431861+00:00
1528702549611511808,Economists are marking down growth forecasts — and that's good news https://t.co/fpvBsO8QGF,realTuckFrumper,2022-05-23 11:41:04+00:00,2022-05-23 11:42:39.431857+00:00
1528702859826450434,U.S. House Speaker Nancy Pelosi is facing criticism from the leader of Northern Ireland’s biggest unionist party after saying Congress won’t approve a trade deal with the U.K. if Britain scraps the agreement governing post-Brexit trade on the Irish island. https://t.co/ksxs8fE6uK,newsmax,2022-05-23 11:42:18+00:00,2022-05-23 11:42:39.431853+00:00
1528702549611511808,Economists are marking down growth forecasts — and that's good news https://t.co/fpvBsO8QGF,realTuckFrumper,2022-05-23 11:41:04+00:00,2022-05-23 11:42:39.431857+00:00
1528702421064507393,Face it: MAGA wants a god-emperor https://t.co/Ed4GnwzIpy,realTuckFrumper,2022-05-23 11:40:33+00:00,2022-05-23 11:42:39.431858+00:00
1528702549611511808,Economists are marking down growth forecasts — and that's good news https://t.co/fpvBsO8QGF,realTuckFrumper,2022-05-23 11:41:04+00:00,2022-05-23 11:42:39.431860+00:00
1528702055526768640,Triple Crown becomes tale of rest rather than racing https://t.co/4HBS3viZZ9,realTuckFrumper,2022-05-23 11:39:06+00:00,2022-05-23 11:42:39.431861+00:00
1528701303907422209,"Another revealing clip from Russia's state TV. Their language is as appalling as their messaging, but it's important to see—as a reminder that they don't belong in polite society, there can be no meaningful negotiations and no concession would ever satisfy their growing appetite. https://t.co/lhLiG5NFse",urLIFEwillBLOOM,2022-05-23 11:36:07+00:00,2022-05-23 11:42:51.578217+00:00
1528701623610101760,"Good morning to everyone except our dangerously incompetent president, who inadvertently committed us to war against China over Taiwan. This bumbling fool is going to get us into WW3 against both Russia and China. Meanwhile, he is firing military personnel for not getting vaxxed.",lindp12,2022-05-23 11:37:23+00:00,2022-05-23 11:42:51.707833+00:00
1528701544727777286,BREAKING REPORT: President Joe Biden THREATENS US MILITARY ACTION if China Tries to Invade to Taiwan..,R0am3r,2022-05-23 11:37:04+00:00,2022-05-23 11:42:51.871970+00:00
1528701611773775872,A private US citizen can now travel to #Russia while ⁦@POTUS⁩ and ⁦@VP⁩ can’t. How #ironic! https://t.co/aS50gHq5Rv,Eharlemfilm,2022-05-23 11:37:20+00:00,2022-05-23 11:42:52.366037+00:00
1528701838178254848,Either the glass was made in China or the fly was made in Germany. 🙇 https://t.co/CWyDSnJHWM,333too3,2022-05-23 11:38:14+00:00,2022-05-23 11:42:52.789785+00:00
1528701782079119360,Filing for 8-K [Press/News Current Report] has been made with the SEC:  $CAAS CHINA AUTOMOTIVE SYSTEMS INC  https://t.co/o7P62oo4YV,EdgarInsider,2022-05-23 11:38:01+00:00,2022-05-23 11:42:52.957219+00:00
1528701905744105472,"Russian special military operation in Ukraine — on map

#Russia #Rusia https://t.co/DFDuWo2tGm",spriteer_774400,2022-05-23 11:38:30+00:00,2022-05-23 11:42:53.088553+00:00
1528702191791443969,Trump Official who helped EXPOSE Russia Hoax drops hammer on Hillary after latest Durham BOMBSHELL proves Hillary knew it ALL https://t.co/pDdTDXt7rw,NotreDameBaby,2022-05-23 11:39:39+00:00,2022-05-23 11:42:53.808105+00:00
1528702474122584070,WOW! Senator Rand Paul Reveals U.S. Must Borrow from China to Deliver On Massive Aid Package for Ukraine - American Liberty Report https://t.co/QLKDZZFCVv,jamesmarks176,2022-05-23 11:40:46+00:00,2022-05-23 11:42:54.001115+00:00
1528702440526192640,"GOAL! Chernomorets in Russia FNL 2 - Group 1
Essentuki 0-3 Chernomorets",ftg_soccer,2022-05-23 11:40:38+00:00,2022-05-23 11:42:54.552932+00:00
1528702744525254657,Tencent chief causes stir with repost of article on China's economy https://t.co/yynhfGmGIP,ETIntlBusiness,2022-05-23 11:41:50+00:00,2022-05-23 11:42:54.679723+00:00
1528702697284722688,"China set for massive stimulus: Buoys outlook for BHP, Rio Tinto and Fortescue #IronOre https://t.co/aRCddlGzo4",cheerio46,2022-05-23 11:41:39+00:00,2022-05-23 11:42:54.709990+00:00
1528702671976386560,"Washington Post columnist warns Biden is about to make a blunder with China

https://t.co/CWnKvTcUYa",laptopper44,2022-05-23 11:41:33+00:00,2022-05-23 11:42:54.808683+00:00
1528702705832808449,"NATO and the Russia-Ukraine Crisis, our most recent @TheSoufanCenter video https://t.co/eobtjN7fkF",NaureenCFink,2022-05-23 11:41:41+00:00,2022-05-23 11:42:55.262258+00:00
1528703754794672128,"If you can defeat alleged voter suppression with ease by registering people and getting them out to vote in massive numbers, it’s a good sign that there wasn’t any voter suppression to begin with.  https://t.co/dmvtkH38z5",newsbusters,2022-05-23 11:45:51+00:00,2022-05-23 11:48:24.453722+00:00
1528703576238788609,"Pfizer, BioNTech report 80 percent efficacy of Covid-19 vaccine for youngest children https://t.co/zybcUavXQ9",realTuckFrumper,2022-05-23 11:45:09+00:00,2022-05-23 11:48:24.453755+00:00
1528703478838833152,"Poor Joe! CNN's Brian Stelter and guest bemoan a ""tsunami of negative news"" under Biden, and forget that it might have anything to do with Biden! 

As if CNN didn't give us a daily tsunami of negative news under Trump? 
https://t.co/Z9qRLCtHKf",newsbusters,2022-05-23 11:44:45+00:00,2022-05-23 11:48:24.453752+00:00
1528703754794672128,"If you can defeat alleged voter suppression with ease by registering people and getting them out to vote in massive numbers, it’s a good sign that there wasn’t any voter suppression to begin with.  https://t.co/dmvtkH38z5",newsbusters,2022-05-23 11:45:51+00:00,2022-05-23 11:48:24.453722+00:00
1528703566516432896,Please Help Our End Of May C&amp;L Donation Drive https://t.co/Fi6lROFTI5,realTuckFrumper,2022-05-23 11:45:06+00:00,2022-05-23 11:48:24.453750+00:00
1528703583213920256,Watch: Wiggins dunk on Doncic highlights Warriors playoff win vs. Mavericks https://t.co/vAdQmX5d7Z,realTuckFrumper,2022-05-23 11:45:10+00:00,2022-05-23 11:48:24.453756+00:00
1528703478838833152,"Poor Joe! CNN's Brian Stelter and guest bemoan a ""tsunami of negative news"" under Biden, and forget that it might have anything to do with Biden! 

As if CNN didn't give us a daily tsunami of negative news under Trump? 
https://t.co/Z9qRLCtHKf",newsbusters,2022-05-23 11:44:45+00:00,2022-05-23 11:48:24.453740+00:00
1528704083040776192,This woman in Idaho tries to perform a citizen's arrest in the middle of the street https://t.co/nd6TJ47ND5,realTuckFrumper,2022-05-23 11:47:10+00:00,2022-05-23 11:48:24.453773+00:00
1528703754794672128,"If you can defeat alleged voter suppression with ease by registering people and getting them out to vote in massive numbers, it’s a good sign that there wasn’t any voter suppression to begin with.  https://t.co/dmvtkH38z5",newsbusters,2022-05-23 11:45:51+00:00,2022-05-23 11:48:24.453758+00:00
1528703478838833152,"Poor Joe! CNN's Brian Stelter and guest bemoan a ""tsunami of negative news"" under Biden, and forget that it might have anything to do with Biden! 

As if CNN didn't give us a daily tsunami of negative news under Trump? 
https://t.co/Z9qRLCtHKf",newsbusters,2022-05-23 11:44:45+00:00,2022-05-23 11:48:24.453740+00:00
1528703590214144000,Katherine Schwarzenegger gives birth to second baby girl with Chris Pratt https://t.co/GqMqhsiVMM,realTuckFrumper,2022-05-23 11:45:12+00:00,2022-05-23 11:48:24.453747+00:00
1528703928703000576,'They've had enough': Morning Joe reveals why Fox News and GOP voters prefer Trump's top rival https://t.co/nAhI6fRCgs,realTuckFrumper,2022-05-23 11:46:33+00:00,2022-05-23 11:48:24.453764+00:00
1528703590214144000,Katherine Schwarzenegger gives birth to second baby girl with Chris Pratt https://t.co/GqMqhsiVMM,realTuckFrumper,2022-05-23 11:45:12+00:00,2022-05-23 11:48:24.453747+00:00
1528703819030401024,".@UniNoticias On-Air Editorial At The Border Calls For ""Comprehensive Immigration Reform"" #Title42 https://t.co/ZJx2UnaYZo",newsbusters,2022-05-23 11:46:07+00:00,2022-05-23 11:48:24.453761+00:00
1528703566516432896,Please Help Our End Of May C&amp;L Donation Drive https://t.co/Fi6lROFTI5,realTuckFrumper,2022-05-23 11:45:06+00:00,2022-05-23 11:48:24.453750+00:00
1528703478838833152,"Poor Joe! CNN's Brian Stelter and guest bemoan a ""tsunami of negative news"" under Biden, and forget that it might have anything to do with Biden! 

As if CNN didn't give us a daily tsunami of negative news under Trump? 
https://t.co/Z9qRLCtHKf",newsbusters,2022-05-23 11:44:45+00:00,2022-05-23 11:48:24.453752+00:00
1528703576238788609,"Pfizer, BioNTech report 80 percent efficacy of Covid-19 vaccine for youngest children https://t.co/zybcUavXQ9",realTuckFrumper,2022-05-23 11:45:09+00:00,2022-05-23 11:48:24.453755+00:00
1528703583213920256,Watch: Wiggins dunk on Doncic highlights Warriors playoff win vs. Mavericks https://t.co/vAdQmX5d7Z,realTuckFrumper,2022-05-23 11:45:10+00:00,2022-05-23 11:48:24.453756+00:00
1528703754794672128,"If you can defeat alleged voter suppression with ease by registering people and getting them out to vote in massive numbers, it’s a good sign that there wasn’t any voter suppression to begin with.  https://t.co/dmvtkH38z5",newsbusters,2022-05-23 11:45:51+00:00,2022-05-23 11:48:24.453758+00:00
1528703819030401024,".@UniNoticias On-Air Editorial At The Border Calls For ""Comprehensive Immigration Reform"" #Title42 https://t.co/ZJx2UnaYZo",newsbusters,2022-05-23 11:46:07+00:00,2022-05-23 11:48:24.453761+00:00
1528703928703000576,'They've had enough': Morning Joe reveals why Fox News and GOP voters prefer Trump's top rival https://t.co/nAhI6fRCgs,realTuckFrumper,2022-05-23 11:46:33+00:00,2022-05-23 11:48:24.453764+00:00
1528703819030401024,".@UniNoticias On-Air Editorial At The Border Calls For ""Comprehensive Immigration Reform"" #Title42 https://t.co/ZJx2UnaYZo",newsbusters,2022-05-23 11:46:07+00:00,2022-05-23 11:48:24.453772+00:00
1528703049119608832,"President Joe Biden’s approval rating dipped to the lowest point of his presidency in May, a new poll shows, with deepening pessimism emerging among members of his own Democratic Party.

 https://t.co/cqPMsZWjH4",newsmax,2022-05-23 11:43:03+00:00,2022-05-23 11:48:24.453770+00:00
1528703049119608832,"President Joe Biden’s approval rating dipped to the lowest point of his presidency in May, a new poll shows, with deepening pessimism emerging among members of his own Democratic Party.

 https://t.co/cqPMsZWjH4",newsmax,2022-05-23 11:43:03+00:00,2022-05-23 11:48:24.453770+00:00
1528703819030401024,".@UniNoticias On-Air Editorial At The Border Calls For ""Comprehensive Immigration Reform"" #Title42 https://t.co/ZJx2UnaYZo",newsbusters,2022-05-23 11:46:07+00:00,2022-05-23 11:48:24.453772+00:00
1528704083040776192,This woman in Idaho tries to perform a citizen's arrest in the middle of the street https://t.co/nd6TJ47ND5,realTuckFrumper,2022-05-23 11:47:10+00:00,2022-05-23 11:48:24.453773+00:00
1528703069877374977,"Kashmir to Kanyakumari: 3,500 kms

Cairo to Kabul: 4,600 kms 

Lisbon to Warsaw: 3,300 kms

St. Petersburg to Vladivostok: 9,500 kms

New York to Los Angeles: 4,500 kms

China's high-speed rail network: 38,000 kms",CaoYi_MFA,2022-05-23 11:43:08+00:00,2022-05-23 11:48:35.391064+00:00
1528703062893903873,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/SLYFDg86fC,DailyProgress,2022-05-23 11:43:06+00:00,2022-05-23 11:48:35.425182+00:00
1528703055058898944,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/u9RBT23uHF,ThePressofAC,2022-05-23 11:43:04+00:00,2022-05-23 11:48:35.458161+00:00
1528703054224187393,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/we17yKm4G3,Hickoryrecord,2022-05-23 11:43:04+00:00,2022-05-23 11:48:35.491006+00:00
1528703029230325760,Biden Caught Aides 'Off Guard' by Saying U.S. Would Militarily Intervene if China Invades Taiwan Reports CNN https://t.co/CJYidKgiJS,Mediaite,2022-05-23 11:42:58+00:00,2022-05-23 11:48:35.523779+00:00
1528702984070516737,"India exported X-Ray Tube worth USD 132.12 million in 2020-21 witnessing impressive growth in the demand from major countries. China, USA, France, Singapore, Germany and Japan are now increasingly sourcing Made in India X-Ray Tubes.
#DoYouKnow @Brands_India @IndiaembFrance https://t.co/sePdKkCBAm",Brands_India,2022-05-23 11:42:47+00:00,2022-05-23 11:48:35.597932+00:00
1528703092254023682,This devastating breakdown makes clear the issue is not #AcademicBoycott but rather the entrenched apology for #ApartheidIsrael. Academic support for #Ukraine has been swift &amp; often directed at individual researchers https://t.co/CTP49RhPfL via @BDSmovement  #BDS #Palestinian,4noura,2022-05-23 11:43:13+00:00,2022-05-23 11:48:35.702104+00:00
1528703088210722816,"@ShantMM @jimmy_dore For years I tried to watch ABC'S Nightly News just to get a sense of what's going on. With Covid, it devolved into a 30-minute Pfizer commercial.. &amp; now it's one big ""Hate Russia"" fest. It's completely unwatchable.🤮 #LieToMeDavid https://t.co/Lx41HjSPym",Mabukon,2022-05-23 11:43:12+00:00,2022-05-23 11:48:35.734407+00:00
1528703078576312324,No surprise. Russia is weaponizing starvation hoping it will break western unity. The Russian Black Sea Navy has to be neutralized. https://t.co/Brh36pnYAB,sunshinek67,2022-05-23 11:43:10+00:00,2022-05-23 11:48:35.798427+00:00
1528703346986598401,"🇵🇰🇨🇳Foreign Minister Bilawal Bhutto Zardari reaffirmed Pakistan's commitment to multilateralism for the peace, stability, and development in the region and beyond https://t.co/yHA0UxoXZy @ForeignOfficePk 
@PakinChina_ @MFA_China #FMinChina @CathayPak
@MFA_China @BBhuttoZardari",ppppmediacell1,2022-05-23 11:44:14+00:00,2022-05-23 11:48:35.924571+00:00
1528703339789053952,Biden vows military defence of Taiwan if China invades - KathmanduPati https://t.co/C9X3cM4HSA,kathmandupati1,2022-05-23 11:44:12+00:00,2022-05-23 11:48:35.994226+00:00
1528703330377146370,🇵🇰🇨🇳Foreign Minister Bilawal Bhutto Zardari has expressed Pakistan's determination of not allowing anyone to dent Pakistan-China relations https://t.co/XSdVBFYsXv @ForeignOfficePk @PakinChina_ @MFA_China  #FMinChina @CathayPak @MFA_China @BBhuttoZardari,ppppmediacell1,2022-05-23 11:44:10+00:00,2022-05-23 11:48:36.026089+00:00
1528703321191567362,JPMORGAN REVISES DOWN CHINA'S FULL-YEAR GROWTH FORECAST FROM 4.3% TO 3.7%.,marketsday,2022-05-23 11:44:08+00:00,2022-05-23 11:48:36.088107+00:00
1528703317097992192,"The crypto #mining ban in China is just a bad joke 🇨🇳😁

➡  #China is not the only country that has tried to ban mining and the use of #crypto, but it seems that cryptocurrencies simply always find their way.

#cryptocurrency #bitcoin #btc $btc #investro

https://t.co/AY32NBfVmw",Ulisse0672,2022-05-23 11:44:07+00:00,2022-05-23 11:48:36.118999+00:00
1528703305018376192,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/CwZQpq1nnZ,JournalNow,2022-05-23 11:44:04+00:00,2022-05-23 11:48:36.185804+00:00
1528703303298826240,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/EwxaHbzC4R,MorgantonNews,2022-05-23 11:44:04+00:00,2022-05-23 11:48:36.222120+00:00
1528703287054086145,"History is the interaction of many complex systems. @nfergus 
https://t.co/RO4xscnrqL 

fault lines are emerging all over the global landscape and exhibiting multiple feedback loops, which feedback loops all have viral and exponential characteristics.
https://t.co/e9R8L1b8m5",alykhansatchu,2022-05-23 11:44:00+00:00,2022-05-23 11:48:36.384350+00:00
1528703241072295938,Dutton is a man who does half-billion-dollar contracts with mates trading out of bush huts. He has contractors snorting white powder. Fancies war with China. He joked with Abbott &amp; Morrison under a boom mike about Pacific Islands flooding. Slow learners the Liberals.#TheProjectTV,BeattieNgiare,2022-05-23 11:43:49+00:00,2022-05-23 11:48:36.512827+00:00
1528703240463740928,"U.S. announces major Asia economic deal in effort to boost profile, counter China https://t.co/9kxqRd3tFN",wawam,2022-05-23 11:43:49+00:00,2022-05-23 11:48:36.546834+00:00
1528703235636310017,"China stands for the vision of building a community with a shared future for mankind. China takes it as its responsibility to ensure not just the life and health of its own citizens, but also global public health. https://t.co/JrgieONwW7",AmbDongXiaojun,2022-05-23 11:43:47+00:00,2022-05-23 11:48:36.579239+00:00
1528703361784205312,"Russian soldier explains the meaning of the word ""denazification"" spoken of by Vladimir Putin. 
He says russia is fighting for a white nation, for a global white russian empire without the Chinese, Arabs and Africans. https://t.co/b5FVwIk5ui",Olia_Hercules,2022-05-23 11:44:18+00:00,2022-05-23 11:48:36.645155+00:00
1528703323502743557,"Russia is transfering one of its newest warships Admiral Makarov to Black Sea, strengthening fleet of 7 amphibious and 2 missile ships

This increases probability of missile strikes near Odesa - Ukraine's Oper. Command South https://t.co/mCzsfbvwYh https://t.co/KlJVXrPkKq",GNaomiMartin,2022-05-23 11:44:08+00:00,2022-05-23 11:48:36.709265+00:00
1528703320319311874,"Brandon, Boris, and the EU's #Russia sanctions are a total failure. Economic sanction have NEVER worked! The unintended consequences: Russia's currency has adopted a defacto #GoldStandard. This will signal the end of the #PetroDollar and USD Hegemony.   https://t.co/YHrkJlMJ5T",LeilaniDowding,2022-05-23 11:44:08+00:00,2022-05-23 11:48:36.775905+00:00
1528703645365293059,Tencent chief causes stir with repost of article on China's economy https://t.co/SWvsJzJgaV https://t.co/WhN2Yp6SIa,Reuters,2022-05-23 11:45:25+00:00,2022-05-23 11:48:36.938905+00:00
1528703640147570688,China is alarmed by the Quad. But its threats are driving the group closer together https://t.co/kFdOLUBGIS,hrumpole,2022-05-23 11:45:24+00:00,2022-05-23 11:48:36.969155+00:00
1528703638193033216,"❗️The total amount of deals for the supply of US arms to Taiwan has already exceeded $ 70 billion

Ministry of Foreign Affairs of the People's Republic of China",MacJuanma,2022-05-23 11:45:23+00:00,2022-05-23 11:48:37.000023+00:00
1528703633956683777,"Interesting preprint from China suggesting that a mutation in SARS-CoV-2 ORF-1 may lead to formation of a peptide that mimics a human protein in the liver - raising the possibility of an auto-immune T-cell response as a mechanism in acute hepatitis:
https://t.co/15Z9kn5W3U",lizmallard,2022-05-23 11:45:22+00:00,2022-05-23 11:48:37.031580+00:00
1528703624347635712,Well it's official: China attacking Taiwan means World War 3. This is a dramatic pivot from longstanding US policy of strategic ambiguity on this question. WW3 is officially locked and loaded. https://t.co/zriInlhr8q,JoshC0301,2022-05-23 11:45:20+00:00,2022-05-23 11:48:37.101113+00:00
1528703612989456384,The Biden family made millions in China at the same time Joe Biden was soft on China as Vice President @SteveHiltonx @NextRevFNC https://t.co/k4Km3XIz8Y,MorganOrtagus,2022-05-23 11:45:17+00:00,2022-05-23 11:48:37.165667+00:00
1528703603120263168,"Foreign Minister Bilawal Zardari on Sunday said that the Sino-Pak relationship was ""based on solidarity, trust, mutual respect, and mutual support"" in a press conference alongside his Chinese counterpart Wang Yi during his visit to China.

For more: https://t.co/XMcnVJ0db5",libijian2,2022-05-23 11:45:15+00:00,2022-05-23 11:48:37.295867+00:00
1528703588150673409,"BREAKING NEWS: 
President Biden said the U.S. would defend Taiwan militarily if China invaded, appearing to step away from a policy of “strategic ambiguity.”

Is a serious ting !!",DjCageUk,2022-05-23 11:45:12+00:00,2022-05-23 11:48:37.363205+00:00
1528703560292044800,"Truth or dare game gone wrong against Niyi #BBNaija 

follow our page and enjoy comedy 🙏

#toto Biden Ukraine China Biafra Bowen #aksu Tinubu Wizkidfc #Davido  #endsars Banky W https://t.co/zRwfvjOlen",endsarsbot_,2022-05-23 11:45:05+00:00,2022-05-23 11:48:37.394783+00:00
1528703559348256768,"Biden Says U.S. Would Intervene Militarily if China Invaded Taiwan: President Biden said the U.S. would get involved militarily to defend Taiwan if China tries to take it by force, issuing a stark warning to Beijing during… https://t.co/NfesAFve84 ^WSJ #Business #Finance #CFO https://t.co/ntaBBxC66w",CPA_Trendlines,2022-05-23 11:45:05+00:00,2022-05-23 11:48:37.426967+00:00
1528703558220189699,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/gMLgctWLjb,JGTCOnline,2022-05-23 11:45:04+00:00,2022-05-23 11:48:37.461859+00:00
1528703538817380353,"Pakistan briefs China on efforts to ensure security of Chinese nationals as two sides condemn KU terrorist attack once again 

Read more: https://t.co/b8l11IHtdj

#GeoNews https://t.co/4M3AFysbY0",libijian2,2022-05-23 11:45:00+00:00,2022-05-23 11:48:37.524297+00:00
1528703538796240896,"As Shanghai’s lockdown drags on, perhaps what Tesla’s suppliers are saying deserves a second listen https://t.co/Sj8Ukiv4zf",hyper_drive,2022-05-23 11:45:00+00:00,2022-05-23 11:48:37.557770+00:00
1528703632476094464,"Disinformation. Disruption is result of US/EU sanctions, which backfired on them by raising prices and pushing Russia to demand payment in rubles. Russia has not halted energy supply to any country that has kept paying for it, including the ones sending weapons to kill Russians. https://t.co/np55ImvJ54",Michaelohii,2022-05-23 11:45:22+00:00,2022-05-23 11:48:37.661165+00:00
1528703566562705409,"This is what happens when a Ukrainian town is taken over by Russians.

Italy, France and Germany along with the ⁦@nytimes⁩ say ceding land to Russia will bring peace.

We know from Crimea, Donbas and now Bucha, it brings murder, torture and rape. https://t.co/Es1ba1civQ",CitizenKayS,2022-05-23 11:45:06+00:00,2022-05-23 11:48:37.791335+00:00
1528703898109763584,"Biden Vows US To Respond Militarily If China Attacks Taiwan, White House Walks Back https://t.co/PwDuXckG2n",poppy848,2022-05-23 11:46:25+00:00,2022-05-23 11:48:37.921983+00:00
1528703868963545088,"A report says the NHS is dangerously 'over-reliant' on Chinese imports.

Defence and security expert Rob Clark: ""It makes no sense to have these critical supply chains ransomed by China.""

📺 Freeview 237, Sky 526, Virgin 627

@iromg | @RobertClark87 https://t.co/iFB6kOvySj",TalkTV,2022-05-23 11:46:18+00:00,2022-05-23 11:48:38.016445+00:00
1528703860193120256,"Pakistan yesterday briefed China about the ""latest developments in Jammu &amp; Kashmir"": 🇨🇳 CCP media.",ARUNSHARMA2304,2022-05-23 11:46:16+00:00,2022-05-23 11:48:38.082089+00:00
1528703812344680449,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/kl95Vuv3oK,NPTelegraph,2022-05-23 11:46:05+00:00,2022-05-23 11:48:38.182944+00:00
1528703809098219521,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/3wDlZcwy3B,yorknewstimes,2022-05-23 11:46:04+00:00,2022-05-23 11:48:38.215348+00:00
1528703807500296192,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/uWeyT5DHZS,GoDanRiver,2022-05-23 11:46:04+00:00,2022-05-23 11:48:38.247898+00:00
1528703801594720256,Biden vows to defend Taiwan militarily if invaded by China - The Washington Post https://t.co/QCM6DjK7lC,aogarza,2022-05-23 11:46:02+00:00,2022-05-23 11:48:38.281222+00:00
1528703931240546304,"Who terrorized Bucha: Ukrainian investigators have reached some preliminary conclusions, focusing in particular on the 64th Brigade. They have already identified 10 soldiers from the unit and accused them of war crimes. ⁦@carlottagall⁩  https://t.co/KnOT9tItMY",meslackman,2022-05-23 11:46:33+00:00,2022-05-23 11:48:38.345009+00:00
1528703879377920001,"3 months after the Feb. 24 invasion, many ordinary Russians are reeling from those blows to their livelihoods and emotions. Moscow’s vast shopping malls have turned into eerie expanses of shuttered storefronts once occupied by Western retailers. https://t.co/geI6IwQIlD",joshboak,2022-05-23 11:46:21+00:00,2022-05-23 11:48:38.378133+00:00
1528703851464990725,"Quote: ""In short, the Clin­ton cam­paign cre­ated the Trump-Alfa al­le­ga­tion, fed it to a cred­u­lous press that failed to con­firm the al­le­gations but ran with them any­way, then pro­moted the story as if it was le­git­i­mate news."" https://t.co/00MnWynNFQ",CarolAnnLemon1,2022-05-23 11:46:14+00:00,2022-05-23 11:48:38.510242+00:00
1528703837741240320,"EMP, knock out the grid, blame Russia, seize more power &amp; pretend to save us https://t.co/MCaFzhpX70",untappedgrowth,2022-05-23 11:46:11+00:00,2022-05-23 11:48:38.546052+00:00
1528704172811485184,"“Whether Europe is prepared and able to parry Beijing’s economic statecraft is somewhat unclear, given varied attitudes toward China and the patchwork of investment screening mechanisms across the continent."" Important read. https://t.co/S4alJlrbB5",WorkMJ,2022-05-23 11:47:31+00:00,2022-05-23 11:48:38.610091+00:00
1528704106981908483,"“Pres Joe Biden said the U.S. would intervene militarily if China were to invade Taiwan, saying the burden to protect Taiwan is “even stronger” after Russia’s invasion of Ukraine. It was one of the most forceful statements in support of self-governing in decades.” @AP",GTReporting,2022-05-23 11:47:15+00:00,2022-05-23 11:48:38.906910+00:00
1528704104377331713,"SOS (Save our Shipbuilding): Germany’s VSM calls for reduction of Dependence on China 

https://t.co/mMUVD8MXPV",mercoglianos,2022-05-23 11:47:15+00:00,2022-05-23 11:48:38.939920+00:00
1528704094940037120,"Beijing authorities extended work-from-home guidance for many of its 22 million residents to stem a persistent COVID-19 outbreak, while Shanghai deployed more testing and curbs to hold on to its hard-won 'zero COVID' status after two months of lockdown. https://t.co/8KPSpSeNKG",yoshiefuruhashi,2022-05-23 11:47:12+00:00,2022-05-23 11:48:38.972416+00:00
1528704074463551490,"During press briefing, 🇵🇰 Foreign Minister @BBhuttoZardari announced good news that he has discussed the matter of 7000 Pakistani students studying IN China with 🇨🇳 Foreign Minister #WangYi who has responded positively, arrangements are being done for return of Students to China. https://t.co/MKZONS7yrO",SakeenaSindhu,2022-05-23 11:47:07+00:00,2022-05-23 11:48:39.009386+00:00
1528704061469507584,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/psEILOrL0L,KearneyHub,2022-05-23 11:47:04+00:00,2022-05-23 11:48:39.042826+00:00
1528704059657560069,Things to know today: Biden says U.S. would respond militarily if China invades Taiwan; Russian soldier gets life; expert has theory behind monkeypox spread. https://t.co/Mesa30XPFT,wacotrib,2022-05-23 11:47:04+00:00,2022-05-23 11:48:39.074582+00:00
1528704054670819329,"Indo-Pacific Economic Framework: Taiwan is not included, nor were Myanmar or the China-friendly members of ASEAN, Cambodia and Laos.
https://t.co/bKU4t3hIIH
#IPEF",Mark45dominic,2022-05-23 11:47:03+00:00,2022-05-23 11:48:39.106911+00:00
1528704020352847873,Biden Caught Aides 'Off Guard' by Saying U.S. Would Militarily Intervene if China Invades Taiwan Reports CNN https://t.co/CJYidKgiJS,RobManess,2022-05-23 11:46:55+00:00,2022-05-23 11:48:39.137777+00:00
1528704206043062273,Energy and Climate  Intelligence Unit report out today on how the big fat loud pledges of COP26 are being met. Good news first - Russia’s dictator is spurring the move away from f fuels by invading Ukraine eg EU plan announced last week…,Eesy20,2022-05-23 11:47:39+00:00,2022-05-23 11:48:39.202808+00:00
1528704140221763584,"Imports by key Euro zone economies from Russia, where the last data point is March 2022, the first full month of war in Ukraine. In that month, Germany paid Russia $4.9 bn, followed by Italy at $1.9 bn, Spain at $0.7 bn and France at $0.5 bn. Very big energy payment flows... https://t.co/oC91v3c1Iy",RobinBrooksIIF,2022-05-23 11:47:23+00:00,2022-05-23 11:48:39.236051+00:00
1528704120009412616,"""Russia no longer has allies, and there is no one to blame but its reckless and ill-conceived policy."" /12",chakie51,2022-05-23 11:47:18+00:00,2022-05-23 11:48:39.339883+00:00
